id,label
1319,0.949348
3702,0.000002
11209,0.000106
10129,0.997200
3371,0.000012
5700,0.999696
4423,0.000026
2055,0.999704
4077,0.986771
2780,0.000012
7034,0.969334
7810,0.000960
430,0.999683
11732,0.999924
9859,0.993270
5858,0.990360
9194,0.001308
10404,0.000188
3177,0.000018
9860,0.000592
7990,0.998489
8555,0.000005
4833,0.000048
5788,0.000012
3080,0.000002
7438,0.000008
7677,0.000002
6701,0.999794
10017,0.000062
10632,0.999711
961,0.000008
11237,0.996804
5838,0.000354
5469,0.684569
2118,0.001625
10541,0.999396
8755,0.939772
7884,0.000333
1518,0.000004
1307,0.000100
1464,0.000076
11067,0.001396
11993,0.000050
4180,0.988103
5954,0.000010
11898,0.000147
2065,0.965549
2270,0.004730
6915,0.000090
1394,0.000186
3049,0.000750
3276,0.135479
206,0.000024
9432,0.014949
177,0.987435
3324,0.000026
9359,0.000005
8369,0.998392
10459,0.000032
8873,0.081098
12164,0.000010
11115,0.000068
8381,0.000043
7112,0.788077
9034,0.000005
11430,0.999804
4129,0.095625
6931,0.000020
8620,0.999729
4922,0.000057
4844,0.000057
8332,0.995387
3345,0.993139
10890,0.000005
8366,0.000060
9352,0.000016
6342,0.001551
8269,0.992896
10042,0.361925
7900,0.999714
3199,0.000001
5006,0.000026
657,0.999625
4759,0.000000
977,0.004423
8028,0.999938
5521,0.994150
6212,0.000001
4477,0.000995
9109,0.000231
4565,0.000012
7702,0.000005
12430,0.998870
6,0.000081
6822,0.993294
10288,0.000011
7400,0.537485
5626,0.000055
11626,0.999811
3025,0.000040
8277,0.000580
10844,0.997791
1657,0.000051
6881,0.000019
4232,0.000287
1341,0.000008
4549,0.000035
2437,0.994905
5516,0.362240
391,0.001427
6060,0.000011
8425,0.000007
6796,0.000002
3001,0.999910
6960,0.000002
9326,0.999993
9099,0.999781
2096,0.000042
2617,0.999976
6874,0.000014
11864,0.000728
4790,0.997223
7565,0.000096
1355,0.000016
3847,0.000003
2141,0.000033
7212,0.000425
9627,0.000018
446,0.998571
2725,0.000021
1283,0.996146
8004,0.000051
6193,0.999591
1708,0.699081
122,0.000053
4370,0.999432
4837,0.000012
10794,0.886441
1669,0.999607
4267,0.999542
2528,0.727045
10894,0.004467
1612,0.999860
9812,0.000152
10814,0.000031
4830,0.000004
11535,0.999982
4362,0.999927
1902,0.454582
6404,0.913843
7378,0.950091
2448,0.961526
3645,0.327148
491,0.999632
1748,0.000061
8242,0.999589
7067,0.000019
8041,0.000007
9353,0.003547
10534,0.999530
8149,0.002083
4284,0.001080
1316,0.000113
4244,0.000002
8019,0.995001
7373,0.005218
31,0.998569
1588,0.000144
2198,0.416318
3261,0.991249
11510,0.996285
7860,0.008526
11941,0.999469
8358,0.565031
6195,0.000499
6680,0.000005
5453,0.000016
677,0.000003
7314,0.916839
9104,0.112172
10637,0.011298
6662,0.991957
1012,0.974389
4702,0.758039
5825,0.998781
11838,0.998064
5596,0.129460
9698,0.996580
9621,0.000142
7719,0.981828
9816,0.978619
10695,0.999765
12423,0.000033
11132,0.990392
8589,0.998078
3364,0.999111
9615,0.389905
10393,0.000004
11922,0.993100
3178,0.976414
8154,0.000006
5834,0.998636
4705,0.145442
6300,0.000222
1847,0.000008
8632,0.406171
478,0.000011
8120,0.000115
4137,0.000009
6653,0.999756
3097,0.001604
7228,0.940754
11431,0.000003
5613,0.990652
2573,0.993724
234,0.000153
4416,0.971322
10319,0.546922
9724,0.000072
7510,0.998239
10780,0.000020
11449,0.997671
1542,0.996928
6365,0.999787
2492,0.000022
10294,0.000022
6893,0.000006
6508,0.000020
5015,0.999791
1234,0.000052
7184,0.000036
7196,0.000043
4689,0.971198
11545,0.000047
11557,0.000433
2961,0.474303
6418,0.000030
219,0.977896
3230,0.000006
7079,0.999743
8772,0.519174
9597,0.001718
1153,0.000003
158,0.985762
5075,0.000127
8220,0.003076
3644,0.000012
6503,0.999848
1132,0.000410
9639,0.997138
658,0.999468
4856,0.993968
3402,0.000401
245,0.999708
4602,0.998356
6291,0.000092
4931,0.994803
8664,0.000323
1783,0.001207
2276,0.998307
11494,0.934598
10008,0.000014
2969,0.237548
5190,0.000019
39,0.373356
7071,0.000069
5445,0.000503
2971,0.999906
1524,0.000017
4435,0.000786
1654,0.995064
811,0.000151
7725,0.960939
1547,0.998756
8199,0.996674
4657,0.000223
3592,0.905427
7451,0.522558
7798,0.999831
11927,0.999575
8197,0.999762
4037,0.000041
388,0.000017
10421,0.986278
1224,0.996632
11256,0.000002
10982,0.183995
3154,0.000707
10640,0.999674
574,0.977853
9564,0.000028
9535,0.999961
2469,0.998937
9062,0.998277
2894,0.994805
9903,0.999778
1869,0.000498
1037,0.999815
2705,0.000488
4480,0.852571
7678,0.998941
3928,0.999490
3062,0.987135
4121,0.962459
7929,0.999950
2432,0.993182
8416,0.988341
1819,0.236130
7046,0.000071
1565,0.000112
3445,0.999978
2862,0.957222
11952,0.986605
2547,0.997419
9461,0.000021
11218,0.981167
8965,0.995380
8039,0.000017
6370,0.000001
10217,0.923515
3747,0.000498
10107,0.000158
12091,0.000079
4546,0.987454
4272,0.973906
1844,0.000012
5569,0.119961
12,0.742857
4776,0.000585
8209,0.000080
10222,0.888979
11374,0.000002
272,0.000162
8497,0.999845
10542,0.295601
857,0.999422
2203,0.000232
8655,0.000035
7,0.000013
5940,0.000203
3256,0.001659
7429,0.000009
1417,0.000011
5077,0.988650
8604,0.000002
11883,0.999528
1826,0.001412
3529,0.999669
6081,0.001856
5297,0.000001
2933,0.000008
7379,0.991404
1988,0.000094
3189,0.999868
4073,0.999323
11653,0.000003
3398,0.000024
9851,0.999950
9416,0.964607
6794,0.996884
9756,0.999919
6364,0.000365
9112,0.000180
6752,0.000034
3947,0.983707
634,0.000020
10259,0.990650
6521,0.000283
7705,0.998511
3594,0.000013
10364,0.999977
8601,0.999788
10292,0.000002
7349,0.000703
1415,0.000286
10600,0.999989
1163,0.000017
10536,0.000129
7874,0.904517
1856,0.998052
1786,0.958061
8679,0.000299
480,0.950688
6192,0.661562
3360,0.000045
6979,0.000001
11120,0.055162
10906,0.000789
879,0.950500
6232,0.998245
10024,0.997868
7202,0.000234
12211,0.000043
7394,0.005529
7318,0.003308
2690,0.000263
4843,0.975598
12123,0.000783
5012,0.000003
12442,0.000138
4207,0.000008
8405,0.000099
5239,0.999975
8660,0.000003
10116,0.999924
1249,0.000030
10619,0.000890
4036,0.973817
9935,0.991592
901,0.995407
12056,0.709891
5589,0.004612
71,0.911793
8540,0.954732
3336,0.995546
10092,0.821476
11858,0.000222
9886,0.999179
9792,0.000024
1194,0.000132
3456,0.000017
663,0.000002
1136,0.999990
2985,0.000006
9493,0.999828
5265,0.000428
4075,0.000042
9022,0.999252
277,0.683624
8987,0.992139
3720,0.000051
7311,0.000034
6239,0.993861
7119,0.999865
4950,0.996645
8341,0.992946
11619,0.000044
6172,0.000257
4599,0.999862
5150,0.996069
40,0.000087
12324,0.325324
7462,0.998705
1068,0.999935
6476,0.999885
8800,0.998812
7861,0.993997
722,0.000032
576,0.024566
5259,0.000249
3575,0.000016
7561,0.000265
5995,0.995219
6511,0.999647
2193,0.397997
5284,0.000474
8954,0.000372
9571,0.000274
11229,0.999851
861,0.999196
4303,0.998223
11359,0.000057
4811,0.972453
7832,0.000102
1935,0.000004
8245,0.001599
11906,0.997965
11332,0.999991
4653,0.000326
11147,0.987747
1117,0.000316
2307,0.000006
5224,0.996988
920,0.000075
3074,0.992008
12096,0.999934
9582,0.000013
2014,0.000295
9016,0.000907
1602,0.954698
4,0.997535
6294,0.988423
6954,0.000002
643,0.999858
432,0.000015
3162,0.967145
993,0.852628
5668,0.003031
11032,0.000044
8125,0.000078
1411,0.999439
8872,0.000019
3240,0.939149
3005,0.000414
9829,0.000058
11047,0.999359
4786,0.953086
11601,0.997041
5422,0.952950
1376,0.999971
8243,0.975310
6898,0.002732
2624,0.906567
7370,0.930413
7141,0.999959
7273,0.000056
6053,0.000880
154,0.000084
4505,0.001199
2425,0.000012
5300,0.000123
10919,0.996037
6063,0.000432
9031,0.996590
11255,0.906253
7829,0.174519
2789,0.999597
6883,0.783083
4527,0.000719
10728,0.000014
5431,0.693833
12166,0.000163
9362,0.798089
8692,0.000099
12188,0.999819
760,0.992416
7096,0.999558
5970,0.999973
3242,0.000013
7738,0.995172
703,0.000083
9150,0.000000
10296,0.000071
12269,0.999701
11617,0.999648
4053,0.997256
12107,0.986490
9231,0.999953
1246,0.000075
10765,0.999704
2824,0.999269
356,0.988936
5798,0.987984
1210,0.999759
11849,0.999355
6502,0.998845
5486,0.000046
2321,0.000003
6872,0.999175
6989,0.000026
11221,0.000886
5328,0.999764
9561,0.000013
804,0.000000
8964,0.999430
2977,0.000086
5972,0.954433
8578,0.871700
6206,0.999622
782,0.037910
11178,0.999952
11435,0.999987
1841,0.999387
6638,0.000024
3694,0.000002
11815,0.989500
11116,0.993120
5045,0.999986
6016,0.999997
649,0.000037
7111,0.999998
9209,0.000011
11764,0.999324
7966,0.703105
2080,0.273083
1398,0.000020
985,0.000023
6987,0.275427
4714,0.910214
8855,0.995866
7512,0.000379
4184,0.000459
10415,0.999328
6863,0.000063
959,0.000027
10725,0.998561
7629,0.000007
10345,0.953203
7745,0.984618
12479,0.000012
11862,0.999577
3335,0.000054
8162,0.999995
11224,0.989919
38,0.000007
9351,0.000029
10134,0.929363
12178,0.985805
6594,0.001454
11313,0.000110
10578,0.999107
7654,0.999990
5597,0.287931
8263,0.985085
7898,0.444371
10449,0.999916
12163,0.999009
11577,0.000001
5142,0.000005
1973,0.000004
8977,0.999775
1479,0.934707
1901,0.000060
10305,0.999127
10993,0.998016
5905,0.999658
909,0.002056
3300,0.000002
12394,0.000038
6958,0.999753
5166,0.255657
6422,0.993543
4476,0.000087
8463,0.999032
195,0.974783
218,0.000215
5098,0.999809
7241,0.000043
1243,0.000019
7457,0.999853
1168,0.000001
9238,0.997939
10211,0.000051
1452,0.997379
8163,0.000005
3876,0.000001
1120,0.000115
12263,0.999890
6744,0.000047
2833,0.988748
7581,0.000824
7616,0.998802
9705,0.003501
8674,0.727792
12299,0.000018
8359,0.000119
4006,0.999127
11736,0.000067
10388,0.000110
706,0.999673
6531,0.000012
4426,0.999801
2111,0.995531
11388,0.000782
2751,0.998153
7986,0.968092
4706,0.000007
4933,0.000117
12216,0.000017
1453,0.000123
3527,0.998527
2675,0.000206
3145,0.998134
5363,0.000018
5609,0.000031
4784,0.979318
5734,0.000068
6869,0.999828
8343,0.990016
8931,0.000002
2647,0.000310
10233,0.923707
8996,0.006103
9974,0.000008
10817,0.000001
427,0.493376
9054,0.939380
2931,0.986656
12192,0.999507
2540,0.000030
5583,0.004951
6403,0.000047
11096,0.253885
4787,0.890854
5829,0.996243
838,0.000007
201,0.998957
4558,0.665413
452,0.972833
5273,0.997127
10135,0.999900
10099,0.000042
8492,0.000098
8067,0.999899
9659,0.999958
1886,0.269357
1923,0.000013
10337,0.000174
12352,0.986478
11886,0.988482
4410,0.998319
7846,0.001030
3050,0.880642
8978,0.000030
10798,0.883262
8834,0.007547
9083,0.965921
3841,0.000390
2618,0.000424
4248,0.224773
2304,0.998131
10653,0.000038
680,0.000182
7941,0.874520
8512,0.988714
3477,0.001945
2164,0.000004
4103,0.993070
3320,0.000010
4349,0.997439
6362,0.000009
2948,0.997930
8153,0.999503
4007,0.000005
9341,0.963361
5802,0.000052
3775,0.927706
7660,0.994552
7219,0.997432
2843,0.992616
2719,0.990825
6471,0.000157
7308,0.003624
8870,0.999717
2496,0.003619
2447,0.999937
1887,0.000356
1543,0.021055
7083,0.999195
8984,0.000028
1831,0.998921
9690,0.998739
7580,0.998431
9779,0.998152
3591,0.000003
6167,0.000384
3885,0.000031
9079,0.021812
2285,0.999582
12025,0.000052
3100,0.000009
2583,0.999972
3405,0.000003
7433,0.000006
10777,0.999329
9380,0.999603
10473,0.999716
1112,0.000004
12350,0.999820
10532,0.000011
8289,0.000454
9115,0.999823
5542,0.000474
11161,0.108965
7397,0.000007
5976,0.091189
10681,0.000012
1056,0.949774
9758,0.999862
3828,0.998392
3205,0.000075
2916,0.998912
4857,0.986842
5629,0.999539
12062,0.999952
6685,0.998709
9029,0.025807
7685,0.000021
8806,0.666495
4255,0.999948
7344,0.976056
10114,0.000002
3549,0.002605
3488,0.972532
12453,0.080580
6620,0.972763
1423,0.013631
9729,0.005606
561,0.000011
11757,0.966239
5318,0.999822
815,0.999264
1291,0.000033
9991,0.999430
1985,0.000513
12206,0.999922
10276,0.001397
8077,0.999423
3726,0.000025
3793,0.974649
10231,0.996185
2912,0.999987
3656,0.000012
2390,0.000134
9719,0.000016
8527,0.996312
3634,0.999967
7300,0.999971
9500,0.997732
9873,0.986291
9623,0.000189
4594,0.999192
1144,0.999890
8552,0.128842
3159,0.089057
513,0.997607
3008,0.000000
7772,0.000020
3502,0.000026
12401,0.968059
3019,0.999961
7478,0.000330
4679,0.995937
3415,0.000020
5266,0.999984
7105,0.000087
5023,0.000086
1987,0.893434
2082,0.939472
7934,0.999874
12079,0.999987
6143,0.000004
6151,0.960715
7201,0.000006
8670,0.998874
8958,0.999826
10841,0.000035
10155,0.999954
2410,0.000108
554,0.000498
4467,0.999930
8307,0.000090
7799,0.998717
5736,0.000005
2017,0.000021
9198,0.000135
3518,0.000117
10445,0.999827
4427,0.997770
3430,0.966750
8520,0.001117
8501,0.000032
9971,0.000126
9477,0.875949
3374,0.999975
10278,0.007030
2311,0.993689
10702,0.999238
6278,0.000013
3670,0.000069
6778,0.000006
5538,0.000149
4883,0.992171
11395,0.991316
3377,0.000000
11540,0.000172
8883,0.999885
9946,0.993323
2827,0.999496
9214,0.984245
6806,0.999736
2936,0.998865
8950,0.998216
11527,0.999204
8840,0.000062
10684,0.985629
2380,0.000001
6240,0.004156
8970,0.998738
10711,0.000032
4287,0.987797
12260,0.339026
6952,0.999144
5333,0.753611
8391,0.000033
9092,0.858889
1778,0.001591
8123,0.999841
1520,0.000002
4920,0.000024
6859,0.998735
1023,0.000033
3745,0.000063
6790,0.985098
6616,0.000006
5167,0.000002
593,0.997906
3854,0.000276
5879,0.000012
7841,0.000359
6696,0.000241
6916,0.891956
7895,0.000834
7906,0.999716
8353,0.000292
10645,0.999976
6051,0.996818
5117,0.998902
242,0.999504
2696,0.000024
2848,0.000001
11801,0.999035
9253,0.998181
6057,0.000012
10359,0.994447
10522,0.560794
2607,0.005337
142,0.998116
11825,0.961156
4652,0.996365
10967,0.000001
6473,0.999508
8371,0.000050
2134,0.997278
7405,0.003537
10504,0.985116
11273,0.985491
7488,0.000000
10989,0.000013
4455,0.000032
4334,0.979140
11461,0.996273
7094,0.000041
6965,0.000184
12414,0.117843
290,0.000009
1623,0.000428
330,0.026774
9773,0.000159
12387,0.000024
4617,0.003964
8579,0.999691
2817,0.000131
456,0.000149
8643,0.978936
9838,0.000009
4700,0.999358
3314,0.999302
2530,0.000032
3173,0.000387
6607,0.999499
4155,0.999090
11361,0.000005
12344,0.000025
4399,0.000068
1733,0.999992
2685,0.000102
8370,0.009403
11022,0.000046
8182,0.989402
5091,0.000014
3112,0.965295
6261,0.001323
4552,0.000311
2204,0.880032
4591,0.000057
45,0.000005
6799,0.999936
6700,0.982630
230,0.000049
1951,0.000028
10654,0.000275
7922,0.999411
5659,0.000005
1792,0.000010
9519,0.000132
5560,0.996911
2408,0.000030
1436,0.997135
6956,0.965552
6672,0.983340
8932,0.000009
10192,0.463855
5400,0.999694
1019,0.999741
4960,0.316116
10877,0.000085
9940,0.999942
3684,0.009721
1952,0.000014
11682,0.000056
8226,0.000197
8011,0.999957
12278,0.999987
10527,0.000029
11079,0.998446
7984,0.000717
7095,0.000011
10103,0.000016
3541,0.000079
3551,0.000066
588,0.000039
2074,0.000415
6327,0.999761
3713,0.998675
10462,0.999269
7032,0.000061
5633,0.713682
3475,0.000036
12228,0.999965
7925,0.998885
7961,0.002604
7126,0.000008
12431,0.348268
11716,0.959650
7445,0.999929
10737,0.000104
10895,0.998591
2195,0.003884
9573,0.993188
9902,0.000284
1075,0.999764
8172,0.000020
3751,0.990465
4460,0.000147
9226,0.000017
1758,0.991564
4471,0.996400
12494,0.999949
9568,0.995661
3387,0.000004
11168,0.000094
7567,0.996262
4587,0.000096
4535,0.965540
5579,0.000002
5370,0.999538
11751,0.000023
2251,0.002472
11923,0.999949
9339,0.000007
187,0.000034
531,0.994341
2992,0.999354
8976,0.998333
7741,0.004555
10280,0.924038
2053,0.000129
10948,0.758633
7421,0.985060
9598,0.389104
8730,0.769839
7902,0.999533
11509,0.000016
4380,0.000515
5122,0.000000
5289,0.922340
4797,0.995907
1529,0.999453
10664,0.000220
10660,0.000012
3964,0.000895
51,0.000049
4769,0.000009
2031,0.024898
10138,0.997108
6314,0.000151
7195,0.996956
5990,0.749485
3508,0.995265
11746,0.000035
3310,0.996552
5528,0.993882
9665,0.000083
3672,0.000036
7143,0.999948
8522,0.000127
864,0.999180
7549,0.000170
8940,0.987316
11603,0.997078
5571,0.999910
9358,0.999820
3366,0.993646
5907,0.000472
7837,0.999859
3731,0.000022
12142,0.000026
984,0.975068
8825,0.000080
4288,0.000013
12334,0.000040
7150,0.000000
2842,0.851197
12109,0.943382
4598,0.999779
1894,0.000007
7870,0.004210
9077,0.000199
2544,0.979935
11572,0.000188
8868,0.967558
8302,0.000812
12338,0.000367
11295,0.000009
6906,0.999959
3170,0.995217
11305,0.997932
2634,0.999905
6222,0.962461
4804,0.964703
1564,0.999764
7776,0.998300
10998,0.999914
1751,0.989486
10458,0.999975
17,0.682744
109,0.304867
10908,0.000094
715,0.999824
9204,0.999661
5478,0.997730
4772,0.999919
10630,0.000010
10030,0.999166
8372,0.000078
10004,0.638099
4147,0.000115
5821,0.999693
5496,0.986863
699,0.000000
7182,0.000064
482,0.999744
1808,0.000002
3168,0.000053
5212,0.999047
9187,0.998631
12448,0.998966
7270,0.000030
5962,0.000140
9841,0.842207
6938,0.999951
9583,0.998610
6656,0.000001
11704,0.000011
2230,0.911275
2549,0.000004
1110,0.000001
1271,0.993488
110,0.999400
6237,0.996556
2550,0.000004
4063,0.955425
1215,0.997783
1670,0.000019
3401,0.999991
9717,0.000003
2202,0.999755
6135,0.000014
11645,0.999229
675,0.056709
1857,0.000148
9514,0.000040
4216,0.999174
12274,0.538007
5288,0.999905
12111,0.999775
10374,0.979774
7320,0.000073
7404,0.997855
5574,0.999709
10334,0.000067
9170,0.998068
1521,0.998913
2628,0.999166
3976,0.000028
11439,0.999926
7428,0.000137
2782,0.000102
7612,0.956755
10148,0.608289
11069,0.999153
408,0.000098
56,0.812223
925,0.000004
2245,0.000035
2722,0.999638
8790,0.000290
2338,0.000071
9750,0.000141
3577,0.000579
11342,0.000008
3283,0.000103
7805,0.000011
370,0.988279
6281,0.999828
12449,0.000018
5966,0.989909
1653,0.999574
11998,0.999913
7052,0.998690
10676,0.000002
12358,0.000005
4283,0.000006
2407,0.000024
2475,0.000016
10426,0.000001
5162,0.999893
831,0.000017
9239,0.000081
541,0.000023
70,0.999931
11649,0.977890
12490,0.880579
3923,0.998797
7354,0.000001
7915,0.000004
10776,0.000712
10900,0.999055
11553,0.985789
7014,0.000103
7316,0.999829
5873,0.999888
6654,0.999960
8906,0.000012
1435,0.987392
5163,0.736414
8899,0.000086
5527,0.999871
3503,0.000085
2172,0.000351
4228,0.000004
7873,0.999566
3244,0.999757
6936,0.998930
9757,0.000005
9343,0.994692
8836,0.000160
7822,0.995049
8994,0.000287
2979,0.000341
3004,0.000003
8733,0.890430
5765,0.998412
11143,0.999433
7193,0.001157
5193,0.000294
4912,0.991983
10471,0.000028
9126,0.998181
2956,0.998152
11892,0.894357
12104,0.000317
9212,0.999467
6695,0.001090
7571,0.040409
8625,0.000090
5360,0.000111
9513,0.707466
9451,0.000043
1388,0.000005
340,0.000132
8330,0.000018
7696,0.999628
12041,0.478939
746,0.995674
7040,0.000051
5646,0.000202
6772,0.997602
10311,0.000001
6389,0.999985
9360,0.999529
3984,0.707541
10712,0.999890
2982,0.990662
5505,0.992877
9822,0.444513
12270,0.505035
10870,0.002372
4945,0.000101
11365,0.000014
2950,0.972672
5647,0.000583
7217,0.000011
8809,0.999934
5133,0.000001
5654,0.000148
10827,0.000054
1674,0.000005
9907,0.000073
3610,0.999979
6104,0.850440
9456,0.999995
8775,0.999413
1687,0.999375
3318,0.000067
809,0.999945
8585,0.000025
2818,0.000103
6369,0.000002
10804,0.998965
172,0.962862
129,0.000095
1284,0.995977
3012,0.000863
11537,0.314356
3110,0.983520
3519,0.975099
1613,0.000003
12036,0.000076
7595,0.999917
2863,0.001368
7688,0.000001
11693,0.000155
11099,0.010886
9652,0.984994
8133,0.999019
3646,0.999458
9075,0.994292
7296,0.000056
5585,0.994625
7289,0.000283
11618,0.000211
1876,0.999578
279,0.000025
1504,0.042985
3326,0.000007
6711,0.000142
5197,0.000010
1162,0.000114
8119,0.000074
8389,0.999823
6610,0.999890
2508,0.000987
9428,0.992398
6075,0.099880
4061,0.000071
5931,0.999962
3023,0.000004
4364,0.000000
5687,0.000134
7914,0.725448
3273,0.977412
7504,0.997331
5555,0.985092
5723,0.000984
263,0.000070
3935,0.000001
5080,0.933164
11579,0.987730
6844,0.995094
696,0.000010
5781,0.000006
9255,0.998592
9403,0.000075
9905,0.001287
10680,0.982857
7005,0.000001
5490,0.999965
8310,0.999961
11560,0.000009
3022,0.000030
8667,0.000047
3987,0.000264
9786,0.685432
3798,0.002551
11436,0.527411
5390,0.998491
2763,0.999908
303,0.000023
8464,0.998767
10371,0.000026
11030,0.999838
10950,0.000004
3888,0.000381
2092,0.999960
10253,0.999160
7342,0.000117
4807,0.000238
5553,0.015072
4509,0.000042
1036,0.602776
7644,0.999853
9132,0.999235
4220,0.000035
4655,0.000013
7191,0.000087
6498,0.000031
11933,0.000013
4658,0.000007
4240,0.997651
7541,0.863123
7943,0.000005
9017,0.995539
8645,0.992076
11723,0.999982
12075,0.998582
9797,0.991863
10936,0.973200
6573,0.999610
4588,0.998594
4726,0.998800
742,0.999666
2486,0.000034
8611,0.999579
5245,0.000014
9696,0.753327
2814,0.000038
12468,0.000031
1868,0.000077
1531,0.999605
11186,0.001074
4748,0.117310
1858,0.000022
5902,0.000011
5618,0.999995
3834,0.000431
7585,0.999320
3978,0.044430
1681,0.000130
10407,0.000007
9155,0.999487
12105,0.000028
5155,0.992957
9139,0.999743
6821,0.079240
2283,0.000926
4017,0.000122
2566,0.999697
1683,0.000154
5807,0.999993
4490,0.037575
10708,0.000203
4506,0.001520
1949,0.999805
8866,0.000025
2484,0.999871
11287,0.000054
4376,0.000066
10043,0.999929
12177,0.999972
5474,0.000489
7006,0.999604
6347,0.053005
10575,0.000110
7147,0.000136
2045,0.993140
1919,0.967847
12095,0.528910
4615,0.577371
1685,0.988002
4169,0.000010
9458,0.999883
6226,0.997893
6233,0.000013
4390,0.999759
2399,0.000156
11810,0.998999
11574,0.000028
10813,0.000125
10355,0.998706
5136,0.000007
5049,0.999644
3770,0.999724
5345,0.000015
5726,0.000047
8780,0.000187
11380,0.742414
2797,0.000200
12437,0.996110
12000,0.063499
10781,0.000005
10762,0.000066
197,0.428777
4881,0.000001
6858,0.997011
6431,0.615166
5335,0.001554
2672,0.000039
8477,0.000494
8507,0.000076
1403,0.000234
12034,0.000317
10666,0.999903
5299,0.990848
7708,0.016168
2791,0.988138
8726,0.000101
6351,0.996460
11504,0.000001
2752,0.997155
11486,0.998707
8478,0.999825
9175,0.893429
1374,0.000939
7355,0.000007
11930,0.000031
11774,0.178586
10545,0.000109
33,0.937987
8417,0.000211
7617,0.000056
3620,0.000252
4795,0.839837
693,0.730148
5156,0.998774
5801,0.480160
7855,0.000445
5894,0.000026
5898,0.999639
10193,0.000007
6185,0.002006
1176,0.000018
11689,0.000010
7848,0.986709
5586,0.985152
1462,0.001431
1776,0.996311
12404,0.000001
535,0.000108
4105,0.000321
3635,0.000002
5887,0.000012
3561,0.000022
6577,0.999809
321,0.000133
3683,0.000002
3814,0.999575
1465,0.000841
308,0.000172
1402,0.991746
12213,0.991446
4771,0.999471
1767,0.996247
7146,0.000063
49,0.999312
2286,0.926370
991,0.000053
12047,0.000012
3521,0.892452
3419,0.999998
1675,0.000496
9313,0.001525
10609,0.999997
3484,0.531627
10323,0.990212
1865,0.997071
10508,0.000065
9592,0.000008
2443,0.000002
5236,0.999973
3703,0.000054
7815,0.936131
7065,0.999903
8210,0.000062
6846,0.993661
9460,0.982868
3761,0.993548
7115,0.001539
4339,0.000009
1370,0.000168
12121,0.000002
380,0.102911
9244,0.995571
3179,0.000762
4369,0.999087
3258,0.999299
10837,0.067763
9525,0.000021
6386,0.000138
1296,0.000028
54,0.000010
4868,0.002390
5032,0.000215
757,0.999952
2115,0.000131
7926,0.000068
2303,0.000023
5750,0.003167
4970,0.000024
9123,0.000127
7020,0.000027
1743,0.998934
11784,0.012982
8266,0.000004
2542,0.000047
3123,0.000255
5024,0.999256
3251,0.000082
2806,0.988353
5039,0.000043
9642,0.000010
11836,0.991957
5835,0.000061
9989,0.996414
10537,0.992584
26,0.995135
7136,0.999565
6740,0.001624
10531,0.999958
4382,0.081924
10474,0.996266
5251,0.999911
8885,0.000285
8608,0.000068
9076,0.999043
3665,0.000038
3480,0.000006
5683,0.000017
1600,0.995026
6069,0.222324
10208,0.999642
994,0.000042
1419,0.001272
6568,0.000007
9787,0.000019
11021,0.919255
10361,0.000960
9630,0.971066
5535,0.000014
3712,0.000031
11578,0.000046
12298,0.999349
3932,0.000122
10465,0.996446
7164,0.000019
8499,0.000074
10557,0.000032
9151,0.999803
5005,0.000001
5782,0.998988
7540,0.000039
9548,0.998211
1468,0.997071
8131,0.999700
11568,0.004327
704,0.000041
12282,0.999455
11426,0.984919
7523,0.999804
9058,0.118297
4150,0.000745
4735,0.002809
8536,0.000006
1551,0.000031
12005,0.999957
2008,0.999748
9766,0.990810
62,0.778912
11191,0.982936
11036,0.999512
9124,0.000003
8117,0.991639
2663,0.999755
4225,0.001451
11857,0.000160
9508,0.000039
10896,0.998035
12172,0.992953
11048,0.853465
5824,0.995951
2651,0.999797
1694,0.000331
9163,0.000034
10767,0.999844
1916,0.999964
7949,0.999674
6257,0.972810
6733,0.999706
11213,0.999229
6545,0.999853
10101,0.999985
9160,0.000003
10679,0.000008
2010,0.990026
3379,0.000112
2999,0.000011
10530,0.000002
10147,0.999928
6363,0.508417
4826,0.999471
7753,0.000107
10165,0.478222
1241,0.999703
9596,0.067455
7836,0.980292
9005,0.000012
9000,0.999840
4695,0.000000
7139,0.980160
651,0.993170
1540,0.000014
7609,0.986307
240,0.997334
2067,0.962302
1356,0.960846
2466,0.443994
1989,0.999941
12144,0.000053
4187,0.000345
9796,0.003063
11822,0.999805
7133,0.795741
10085,0.999694
27,0.993461
8333,0.000154
12287,0.997026
3252,0.880642
9344,0.994658
2878,0.998368
7135,0.998767
10180,0.000014
1177,0.000674
5913,0.000014
5183,0.000008
12347,0.000479
888,0.000035
9050,0.000008
10872,0.999911
3354,0.999981
7996,0.000012
2881,0.999194
4810,0.000099
11020,0.999786
5551,0.980609
5509,0.948091
9911,0.999695
1156,0.000005
3355,0.403334
3281,0.002199
11086,0.000035
797,0.995899
4757,0.966684
9234,0.227597
1098,0.000727
5975,0.997227
608,0.997175
10665,0.000064
4646,0.996798
9192,0.000236
5356,0.000042
12137,0.000083
6802,0.999980
5983,0.857102
9899,0.000055
7665,0.965866
954,0.006758
12377,0.999955
11800,0.000034
545,0.999752
988,0.000049
2411,0.000591
4358,0.967171
11159,0.999281
4484,0.000043
7801,0.000005
5376,0.999711
11681,0.999749
5669,0.474986
5994,0.000007
6591,0.999990
5937,0.001297
8971,0.988556
7676,0.000006
6271,0.000026
